urls
https://economictimes.indiatimes.com/magazines/panache/alcoholic-fatty-liver-disease-does-more-harm-than-you-know-may-up-cancer-risk/articleshow/68774062.cms
https://economictimes.indiatimes.com/news/politics-and-nation/virtual-trolls-may-not-stay-anonymous-for-long/articleshow/68731808.cms
https://economictimes.indiatimes.com/industry/cons-products/liquor/alcoholic-beverage-makers-to-seek-approvals-for-new-labelling-norms-fssai/articleshow/68724778.cms
https://economictimes.indiatimes.com/news/elections/lok-sabha/india/lok-sabha-polls-delhi-excise-department-forms-teams-to-check-use-of-alcohol-to-influence-voters/articleshow/68654501.cms
https://economictimes.indiatimes.com/news/politics-and-nation/we-opposed-anonymous-electoral-bonds-you-take-call-now-ec-tells-sc/articleshow/68606723.cms
https://economictimes.indiatimes.com/magazines/panache/Body-basic-Alcohol-doesnt-go-down-well-with-women/articleshow/47663852.cms
https://economictimes.indiatimes.com/news/politics-and-nation/Bihar-alcohol-ban-may-be-limited-to-country-made-liquor/articleshow/50038470.cms
https://economictimes.indiatimes.com/news/economy/foreign-trade/india-and-eu-to-look-at-ways-to-restart-free-trade-pact-talks/articleshow/61075098.cms
https://economictimes.indiatimes.com/news/international/world-news/more-allegations-emerge-on-va-pick-as-nomination-falters/articleshow/63918828.cms
https://economictimes.indiatimes.com/news/politics-and-nation/Goa-to-ban-drinking-at-few-public-places/articleshow/54712895.cms
https://economictimes.indiatimes.com/news/politics-and-nation/LGBT-row-NCP-seeks-resignation-of-ignorant-Goa-minister/articleshow/45887533.cms
https://economictimes.indiatimes.com/industry/services/hotels-/-restaurants/gst-clears-clutter-on-food-bill-but-restaurateurs-still-skeptical/articleshow/59408340.cms
https://economictimes.indiatimes.com/industry/banking/finance/banking/can-we-save-nationalised-banks-from-extinction/articleshow/63224369.cms
https://economictimes.indiatimes.com/small-biz/startups/Deepak-Parekh-Nandan-Nilekani-back-IIM-graduates-idea-for-startups/articleshow/49616755.cms
https://economictimes.indiatimes.com/industry/energy/oil-gas/Government-may-find-ethanol-fix-for-liquor-oil-companies/articleshow/45265135.cms
https://economictimes.indiatimes.com/news/sports/arsenal-boss-wenger-says-future-will-be-settled-soon/articleshow/57191155.cms
https://economictimes.indiatimes.com/news/sports/arsenal-boss-wenger-says-future-will-be-settled-soon/articleshow/57190967.cms
https://economictimes.indiatimes.com/news/sports/wounded-wengers-future-under-renewed-scrutiny-after-humiliation/articleshow/57189525.cms
https://economictimes.indiatimes.com/news/sports/soccer-wounded-wengers-future-under-renewed-scrutiny-after-humiliation/articleshow/57189452.cms
https://economictimes.indiatimes.com/news/politics-and-nation/Gujarat-government-plans-to-relax-liquor-norms-in-GIFT-city/articleshow/47931970.cms
https://economictimes.indiatimes.com/news/politics-and-nation/new-aiadmk-to-be-a-family-without-vk-sasikala-and-ttv-dhinakaran/articleshow/58254949.cms
https://economictimes.indiatimes.com/magazines/panache/Poker-becomes-a-favourite-for-Bengaluru-women/articleshow/50011401.cms
https://economictimes.indiatimes.com/industry/energy/oil-gas/Governments-ethanol-fuel-blending-plan-falls-short-of-target/articleshow/34084538.cms
https://economictimes.indiatimes.com/markets/expert-view/if-more-money-is-required-i-am-willing-to-give-it-to-banks-arun-jaitley/articleshow/56916548.cms
https://economictimes.indiatimes.com/opinion/vedanta/Living-to-see-another-day/articleshow/6203513.cms
https://economictimes.indiatimes.com/news/politics-and-nation/Tamil-Nadus-corrupt-cash-cow-TASMAC-How-politics-liquor-came-to-form-a-potent-mix-in-the-state/articleshow/45837423.cms
https://economictimes.indiatimes.com/news/politics-and-nation/40-Bengaluru-clubs-stare-at-dry-days-in-festive-season-after-security-guards-tiff-with-IPS-officer/articleshow/45390969.cms
https://economictimes.indiatimes.com/markets/commodities/Muzaffarnagar-clashes-sour-its-famed-jaggery-business/articleshow/22733106.cms
https://economictimes.indiatimes.com/opinion/et-commentary/Only-the-culturally-rooted-can-effectively-answer-people-like-Dinanath-Batra/articleshow/39806706.cms
https://economictimes.indiatimes.com/industry/cons--products/liquor/United-Spirits-to-set-up-business-review-panel/articleshow/8139031.cms
https://economictimes.indiatimes.com/news/politics-and-nation/Dance-bar-effect-Will-Mumbais-nightlife-regain-its-zing-or-cause-social-problems/articleshow/21197222.cms
